,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
8515,4.1344,36.0,,,1245.0,2.9432624113475176,33.9,-118.32
8516,3.0526,37.0,4.068459657701712,,1316.0,3.21760391198044,,-118.32
8517,,45.0,4.209606986899563,0.9890829694323144,,2.888646288209607,,-118.32
8518,5.1669,44.0,5.220883534136546,,695.0,2.791164658634538,33.89,-118.32
8519,4.5053,34.0,5.436991869918699,,1270.0,2.5813008130081303,,-118.32
8520,,21.0,3.7839541547277937,1.1369627507163325,5546.0,,33.9,-118.33
8521,,23.0,4.858012170385395,,1309.0,,33.9,-118.34
8522,5.5133,37.0,4.593220338983051,0.8898305084745762,355.0,3.0084745762711864,,-118.34
8523,,36.0,,0.8656126482213439,,2.4822134387351777,33.9,-118.34
8524,4.1776,,5.14176245210728,,706.0,,33.9,-118.34
8525,4.1953,39.0,5.266106442577031,1.011204481792717,982.0,2.750700280112045,33.89,-118.33
8526,5.1874,42.0,5.934640522875817,1.1045751633986929,,2.9313725490196076,33.89,
8527,6.0088,36.0,,0.9977528089887641,1346.0,,,-118.34
8528,5.373,36.0,5.375886524822695,0.9716312056737588,,2.9125295508274234,,-118.34
8529,2.8777,13.0,3.60875,1.06625,2197.0,2.74625,,
8530,3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,,
8531,,,4.104602510460251,,734.0,3.071129707112971,33.9,-118.35
8532,3.6486,29.0,,,2175.0,3.1798245614035086,33.89,-118.35
8533,4.1552,34.0,,1.032,1249.0,3.3306666666666667,,-118.35
8534,2.9551,,,1.060790273556231,655.0,,,
8535,3.3971,22.0,,,697.0,2.892116182572614,33.9,-118.35
8536,4.2829,30.0,,1.0952380952380953,776.0,2.8424908424908426,33.89,
8537,3.375,37.0,4.054245283018868,,1266.0,2.9858490566037736,33.89,-118.36
8538,5.3169,34.0,,,723.0,3.6515151515151514,,-118.36
8539,4.0727,,3.9578454332552693,1.079625292740047,2276.0,2.6651053864168617,33.9,-118.36
8540,3.1325,27.0,4.378086419753086,1.0555555555555556,,3.3040123456790123,33.89,
8541,4.2454,33.0,,1.0210325047801148,1644.0,3.1434034416826004,33.88,
8542,2.65,28.0,4.262987012987013,1.0357142857142858,827.0,2.685064935064935,33.88,-118.36
8543,3.2049,,4.530254777070064,,1611.0,2.5652866242038215,33.88,-118.36
8544,,22.0,4.83623693379791,1.170731707317073,930.0,3.240418118466899,,
8545,3.9844,26.0,4.946043165467626,1.0287769784172662,829.0,2.9820143884892087,,-118.36
8546,3.0833,25.0,,1.0628019323671498,1371.0,3.3115942028985508,,-118.35
8547,,36.0,4.522857142857143,1.1742857142857144,1097.0,3.1342857142857143,33.88,-118.35
8548,,42.0,4.215116279069767,,493.0,2.866279069767442,,
8549,4.4,44.0,,,,2.711864406779661,33.88,-118.35
8550,,36.0,4.0595854922279795,0.9378238341968912,1054.0,2.7305699481865284,33.88,-118.35
8551,3.35,25.0,4.121468926553672,1.0225988700564972,1150.0,3.248587570621469,,-118.35
8552,2.425,40.0,4.950391644908616,1.0861618798955615,950.0,2.480417754569191,33.74,-118.3
8553,,28.0,4.907834101382488,0.9907834101382489,887.0,4.087557603686636,,-118.3
8554,,41.0,,0.8695652173913043,61.0,2.652173913043478,33.92,-118.39
8555,5.9499,25.0,,0.9575971731448764,695.0,2.4558303886925796,33.92,-118.4
8556,,32.0,5.295880149812734,1.1779026217228465,1313.0,2.458801498127341,33.92,-118.4
8557,4.7319,35.0,,0.9933333333333333,,2.2222222222222223,,-118.4
8558,5.0596,38.0,,1.0096930533117932,1455.0,2.3505654281098547,33.93,-118.41
8559,4.2333,32.0,4.666666666666667,,1132.0,2.0396396396396397,,-118.41
8560,4.5729,22.0,4.223826714801444,1.0541516245487366,1141.0,2.05956678700361,33.92,-118.41
8561,4.1818,,,,,2.1566901408450705,33.93,-118.41
8562,5.2338,,,1.088,590.0,2.36,,-118.41
8563,3.6389,29.0,,,,1.9650145772594751,33.92,
8564,3.8086,25.0,,1.1151832460732984,,1.9947643979057592,33.92,-118.42
8565,,41.0,,1.0072202166064983,756.0,2.729241877256318,,-118.42
8566,4.9286,39.0,,0.9918032786885246,1466.0,2.40327868852459,,-118.42
8567,,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42
8568,,29.0,,1.1494505494505494,,1.5076923076923077,33.9,
8569,,27.0,,1.156441717791411,553.0,1.696319018404908,,-118.43
8570,7.3151,34.0,6.204176334106728,1.0092807424593968,,2.5220417633410674,33.9,-118.4
8571,7.8924,37.0,,1.0666666666666667,920.0,2.453333333333333,,-118.4
8572,8.468,39.0,,1.063157894736842,1044.0,2.7473684210526317,,
8573,,,5.811965811965812,0.9572649572649573,926.0,2.6381766381766383,33.9,-118.41
8574,6.6494,35.0,5.06265664160401,1.1303258145363408,724.0,1.8145363408521302,,
8575,5.308,37.0,4.635294117647059,,662.0,1.9470588235294117,33.9,
8576,5.9596,43.0,4.70945945945946,1.0844594594594594,552.0,1.864864864864865,,-118.42
8577,7.2316,31.0,4.314199395770393,0.9667673716012085,677.0,2.0453172205438066,33.89,-118.41
8578,,35.0,,0.9898305084745763,,1.7186440677966102,,-118.41
8579,6.3861,38.0,,1.0753246753246752,1600.0,2.0779220779220777,33.89,-118.41
8580,,34.0,4.989881956155143,,1143.0,1.9274873524451939,,-118.41
8581,5.0497,31.0,,1.1180555555555556,236.0,1.6388888888888888,33.89,-118.41
8582,7.9059,38.0,6.5479452054794525,1.0639269406392695,,2.506849315068493,33.9,-118.4
8583,6.6321,36.0,,1.0565110565110565,1033.0,2.538083538083538,33.89,-118.4
8584,7.9611,31.0,6.147058823529412,1.0336134453781514,1149.0,2.4138655462184873,,
8585,8.1596,36.0,6.950980392156863,1.026143790849673,,2.6372549019607843,33.89,
8586,8.2037,7.0,6.008356545961003,1.00974930362117,1699.0,2.3662952646239552,33.9,-118.39
8587,6.5745,35.0,,,732.0,2.3461538461538463,33.89,-118.38
8588,6.3434,30.0,,1.107398568019093,1056.0,2.520286396181384,,-118.39
8589,7.3356,38.0,5.8949044585987265,1.0573248407643312,750.0,2.388535031847134,,-118.39
8590,7.1845,40.0,5.619047619047619,0.9727891156462585,389.0,2.6462585034013606,33.89,-118.39
8591,,40.0,5.815384615384615,0.9384615384615385,371.0,2.853846153846154,33.89,-118.36
8592,,44.0,,,,2.8704453441295548,33.88,-118.36
8593,4.4211,44.0,5.237154150197629,0.9683794466403162,669.0,2.644268774703557,,-118.37
8594,5.5335,21.0,,1.0886075949367089,,2.6392405063291138,,-118.37
8595,,33.0,,1.1244239631336406,561.0,2.585253456221198,33.88,-118.38
8596,5.6091,21.0,,1.1585623678646935,1142.0,2.4143763213530653,33.89,-118.37
8597,5.9619,20.0,4.907444668008048,0.9537223340040242,1219.0,2.4527162977867203,,-118.37
8598,4.7404,,4.956692913385827,1.0688976377952757,1107.0,2.1791338582677167,33.88,-118.36
8599,4.9375,19.0,4.617647058823529,1.056985294117647,1275.0,2.34375,,
8600,6.02,19.0,5.368794326241135,,361.0,2.5602836879432624,,
8601,4.5357,27.0,5.162079510703364,1.0122324159021407,811.0,2.4801223241590216,,
8602,4.675,27.0,,1.053648068669528,1101.0,2.3626609442060085,,-118.38
8603,5.5771,27.0,5.388297872340425,1.074468085106383,1421.0,2.519503546099291,,
8604,,26.0,4.9904761904761905,1.0095238095238095,1282.0,2.441904761904762,33.88,-118.37
8605,3.9868,17.0,,1.0355871886120998,598.0,,33.87,-118.36
8606,,22.0,,1.0055762081784387,,2.41635687732342,,-118.36
8607,5.0114,18.0,5.810623556581986,,1128.0,,33.87,
8608,3.5048,13.0,4.188760806916426,1.0461095100864553,1573.0,2.26657060518732,,-118.37
8609,,,4.909930715935335,1.002309468822171,,2.4110854503464205,,-118.36
8610,5.0784,37.0,6.096551724137931,1.0827586206896551,802.0,2.7655172413793103,,-118.36
8611,5.543,34.0,6.175496688741722,1.1423841059602649,963.0,3.1887417218543046,,-118.36
8612,,,,1.0982986767485823,1243.0,2.3497164461247637,33.86,-118.37
8613,6.5755,23.0,5.137640449438202,,891.0,2.502808988764045,33.87,-118.37
8614,,21.0,4.4875675675675675,,2054.0,2.2205405405405405,33.87,-118.38
8615,5.7415,17.0,4.787307032590052,0.9931389365351629,,2.5162950257289878,33.87,-118.38
8616,5.8518,23.0,,1.0072289156626506,,2.4289156626506023,,
8617,7.521,19.0,5.804920913884007,1.0263620386643233,1329.0,2.335676625659051,,-118.39
8618,6.4242,12.0,6.200585651537335,1.076134699853587,1798.0,2.6325036603221084,33.86,-118.38
8619,6.7613,,6.277027027027027,1.0698198198198199,1182.0,2.6621621621621623,33.86,
8620,6.3021,24.0,5.763837638376383,1.033210332103321,1312.0,2.4206642066420665,,-118.38
8621,7.674,15.0,5.387878787878788,0.9424242424242424,,2.7515151515151515,,-118.38
8622,6.9021,33.0,,1.0277008310249307,918.0,2.542936288088643,,
8623,4.8611,39.0,5.514814814814815,1.0444444444444445,743.0,2.751851851851852,,-118.38
8624,5.0602,34.0,,,822.0,2.6775244299674266,33.88,-118.38
8625,,,,0.9579207920792079,1098.0,,33.88,-118.39
8626,,34.0,,,843.0,2.4434782608695653,,-118.39
8627,5.9683,33.0,6.112980769230769,1.0552884615384615,1098.0,2.639423076923077,,-118.39
8628,8.1513,31.0,5.590733590733591,,607.0,2.3436293436293436,33.88,
8629,6.0441,35.0,6.633507853403142,1.130890052356021,521.0,2.7277486910994764,,
8630,4.75,36.0,5.92654028436019,,,2.443127962085308,,
8631,7.2651,36.0,,,1278.0,2.5870445344129553,,-118.4
8632,9.3399,36.0,,1.1443850267379678,474.0,2.53475935828877,,-118.4
8633,,35.0,6.374545454545455,1.0763636363636364,,2.2363636363636363,,
8634,6.3403,34.0,5.1923076923076925,1.0288461538461537,213.0,2.048076923076923,33.88,-118.41
8635,8.0015,35.0,5.408163265306122,0.9744897959183674,,2.2653061224489797,33.88,-118.4
8636,7.9614,43.0,,1.0274599542334095,1033.0,2.3638443935926774,,-118.41
8637,5.2533,40.0,,1.118942731277533,371.0,1.6343612334801763,33.88,-118.41
8638,7.0842,34.0,5.571969696969697,1.1666666666666667,498.0,1.8863636363636365,,-118.41
8639,,41.0,4.982352941176471,1.0176470588235293,344.0,2.023529411764706,33.87,-118.43
8640,5.2276,26.0,4.814921090387374,,,2.0107604017216643,33.87,
8641,5.9683,34.0,5.468036529680365,1.0707762557077625,1087.0,2.4817351598173514,33.87,-118.39
8642,7.1264,34.0,4.261904761904762,1.0357142857142858,162.0,1.9285714285714286,33.86,-118.43
8643,,42.0,4.636085626911315,1.0428134556574924,634.0,,,-118.4
8644,6.435,40.0,4.361038961038961,0.9662337662337662,719.0,1.8675324675324676,,
8645,5.2319,,,1.0994897959183674,911.0,2.3239795918367347,33.87,-118.4
8646,6.3231,45.0,,1.0529661016949152,842.0,1.7838983050847457,33.87,
8647,,,4.325997248968363,,1352.0,1.8596973865199449,,-118.4
8648,5.3816,45.0,,1.0721868365180467,,2.0488322717622083,33.87,-118.4
8649,5.687,,5.4027459954233406,1.011441647597254,915.0,,33.86,-118.39
8650,6.1404,28.0,4.58681875792142,,,2.1989860583016476,33.86,-118.39
8651,4.8971,24.0,4.200704225352113,1.0246478873239437,1152.0,2.028169014084507,,-118.39
8652,5.1677,18.0,4.1448109412711185,1.0981496379726468,2286.0,1.839098954143202,,-118.4
8653,5.6017,29.0,4.263803680981595,,919.0,1.8793456032719837,33.85,-118.4
8654,4.7105,41.0,,,938.0,1.7934990439770555,33.86,
8655,5.0322,43.0,3.6581986143187066,1.1016166281755195,799.0,1.8452655889145497,,-118.42
8656,,28.0,5.005649717514125,,2131.0,2.407909604519774,33.85,-118.38
8657,5.5843,31.0,5.203240058910162,,,2.425625920471281,,-118.38
8658,5.7128,24.0,5.307038834951456,1.0570388349514563,,2.220873786407767,33.85,
8659,4.425,,3.422582448295137,,2853.0,,33.85,
8660,,17.0,4.721407624633431,1.1114369501466275,,1.964809384164223,33.85,
8661,5.4968,25.0,5.170098478066249,1.0286481647269472,2637.0,,33.84,-118.38
8662,4.4615,20.0,4.357005758157389,0.9558541266794626,1070.0,2.053742802303263,33.83,-118.38
8663,5.1626,40.0,6.067193675889328,1.1264822134387351,1264.0,2.4980237154150196,33.83,-118.38
8664,6.0382,26.0,5.33271375464684,1.053903345724907,1157.0,2.150557620817844,33.84,
8665,5.137,16.0,4.67296786389414,,,1.8241965973534973,,-118.39
8666,5.145,19.0,4.216032608695652,1.094429347826087,2455.0,1.6677989130434783,33.83,-118.43
8667,5.637,,,1.0385356454720616,954.0,1.8381502890173411,,-118.39
8668,4.5817,,4.146135265700483,,,1.8429951690821256,,-118.39
8669,4.6048,34.0,3.6794425087108014,1.0696864111498259,946.0,1.6480836236933798,33.82,-118.43
8670,4.5687,32.0,,,1338.0,2.1970443349753697,,-118.37
8671,5.1589,35.0,5.183361629881155,1.0577249575551784,1311.0,2.225806451612903,,
8672,6.0308,38.0,5.857777777777778,1.0533333333333332,,2.431111111111111,33.82,-118.38
8673,4.5179,35.0,,1.0966183574879227,902.0,2.178743961352657,33.83,-118.38
8674,,33.0,4.311244979919679,1.0140562248995983,1371.0,2.753012048192771,33.88,-118.31
8675,,28.0,5.197513812154696,1.0524861878453038,1967.0,,,-118.32
8676,4.3036,35.0,5.699059561128527,1.0626959247648904,828.0,2.595611285266458,33.88,-118.32
8677,,34.0,,1.024024024024024,,2.843843843843844,,-118.32
8678,6.4781,37.0,5.585657370517929,,,2.8764940239043826,,-118.32
8679,3.1505,30.0,,1.0206896551724138,,2.066666666666667,33.88,-118.33
8680,3.2417,36.0,,1.0028985507246377,811.0,2.3507246376811595,33.88,
8681,3.9167,44.0,,,373.0,2.8045112781954886,,-118.33
8682,,28.0,4.213174748398902,1.0869167429094235,,2.340347666971638,,-118.34
8683,3.8657,31.0,4.3664335664335665,1.0167832167832167,1885.0,,33.88,-118.34
8684,4.7543,27.0,,1.112,1545.0,,33.87,-118.31
8685,6.6632,29.0,6.372159090909091,1.0255681818181819,1051.0,2.9857954545454546,,
8686,4.6563,32.0,5.36979969183359,1.044684129429892,1715.0,2.642526964560863,33.86,-118.32
8687,5.6254,35.0,5.639810426540285,,1212.0,2.8720379146919433,33.87,-118.32
8688,,34.0,5.0424528301886795,1.0235849056603774,601.0,2.8349056603773586,33.87,-118.34
8689,4.2614,36.0,5.506203473945409,,,3.0248138957816377,,-118.33
8690,6.4891,35.0,5.423357664233577,0.9343065693430657,,2.81021897810219,33.87,-118.33
8691,6.4391,34.0,,0.967741935483871,,2.89247311827957,,-118.32
8692,6.0335,38.0,5.252873563218391,1.0114942528735633,519.0,2.9827586206896552,,
8693,,36.0,,1.0666666666666667,473.0,3.1533333333333333,,-118.33
8694,4.0,38.0,5.1658536585365855,,561.0,2.7365853658536587,,-118.33
8695,5.259,36.0,5.912234042553192,0.9574468085106383,,3.0904255319148937,33.86,-118.34
8696,5.4791,35.0,5.595375722543353,0.9913294797687862,1008.0,2.913294797687861,33.86,-118.34
8697,5.3743,28.0,5.625954198473282,,1445.0,2.7576335877862594,33.87,-118.34
8698,4.5833,37.0,,,886.0,,,-118.35
8699,5.5,34.0,,1.0351966873706004,1429.0,2.958592132505176,,
8700,,28.0,,1.0265957446808511,1369.0,2.4273049645390072,,-118.35
8701,,28.0,4.6524663677130045,1.0381165919282511,1216.0,2.726457399103139,33.86,
8702,,24.0,5.117224880382775,,971.0,2.3229665071770333,,-118.35
8703,6.2778,36.0,6.169960474308301,0.9960474308300395,740.0,2.924901185770751,,-118.34
8704,5.3131,36.0,5.56734693877551,1.0244897959183674,,2.726530612244898,33.84,-118.33
8705,5.269,36.0,6.090909090909091,1.0,676.0,2.9264069264069263,33.84,
8706,5.399,34.0,5.35258358662614,,965.0,2.933130699088146,,-118.34
8707,5.8972,35.0,5.663551401869159,,853.0,2.6573208722741435,33.83,-118.34
8708,5.7422,,5.836448598130841,1.0186915887850467,583.0,2.7242990654205608,,-118.36
8709,5.0,34.0,,1.0069204152249136,916.0,3.169550173010381,33.85,-118.35
8710,5.6426,35.0,,,551.0,,,-118.35
8711,,36.0,6.34703196347032,,683.0,3.1187214611872145,33.85,-118.36
8712,5.2799,36.0,,0.953125,360.0,2.8125,,-118.36
8713,,34.0,5.833333333333333,0.9758454106280193,1278.0,3.0869565217391304,,
8714,,34.0,6.8734177215189876,1.2468354430379747,509.0,3.221518987341772,,-118.36
8715,5.785,25.0,5.5718533201189295,0.9890981169474727,2537.0,,,-118.37
8716,3.5414,22.0,3.728847245883021,1.0448608745031231,7180.0,2.0386144236229415,,-118.35
8717,3.703,22.0,3.8816067653276956,1.1169837914023961,,2.3481324876673715,33.84,-118.36
8718,6.3974,29.0,,0.9590834697217676,,2.6612111292962357,33.85,-118.37
8719,,27.0,5.836330935251799,,1572.0,2.827338129496403,33.84,-118.37
8720,6.1187,36.0,,1.122093023255814,522.0,3.0348837209302326,33.83,-118.35
8721,,36.0,5.533333333333333,1.0,943.0,3.1433333333333335,,-118.36
8722,5.7654,,,,743.0,2.7116788321167884,,-118.36
8723,4.9583,35.0,5.4969325153374236,0.9877300613496932,,3.0,,-118.37
8724,5.9143,,,,645.0,2.9723502304147464,,-118.36
8725,5.6013,35.0,,0.9938775510204082,1439.0,2.936734693877551,,-118.36
8726,4.7308,35.0,5.666666666666667,0.971830985915493,601.0,2.8215962441314555,33.83,
8727,6.7105,32.0,5.421052631578948,1.0154798761609907,819.0,2.5356037151702786,33.84,
8728,5.5023,5.0,5.167657550535077,1.0618311533888227,5272.0,2.08957590170432,,-118.33
8729,,42.0,4.251351351351351,1.0405405405405406,1859.0,2.5121621621621624,33.85,-118.32
8730,3.625,52.0,4.290094339622642,,1068.0,2.518867924528302,33.84,-118.31
8731,,51.0,4.667315175097277,,,2.2568093385214008,33.83,-118.32
8732,1.6228,42.0,,1.1140583554376657,,2.3793103448275863,33.84,-118.32
8733,2.775,50.0,2.9743589743589745,1.329059829059829,382.0,1.6324786324786325,,-118.31
8734,2.9375,45.0,4.492331288343558,1.1579754601226995,1635.0,2.5076687116564416,,-118.31
8735,,35.0,4.945714285714286,1.1628571428571428,1902.0,2.717142857142857,33.82,-118.31
8736,5.2363,19.0,,0.947242206235012,,2.5239808153477217,,
8737,4.1406,39.0,5.041284403669724,0.9747706422018348,1160.0,2.6605504587155964,33.82,-118.31
8738,5.4925,,,1.0822281167108754,1195.0,3.169761273209549,,-118.31
8739,4.1169,23.0,,1.0520393811533053,1679.0,,,-118.31
8740,4.3056,30.0,,,905.0,2.571022727272727,33.81,-118.31
8741,4.4271,25.0,,1.005893909626719,1219.0,2.3948919449901767,33.82,
8742,,22.0,6.349367088607595,,1254.0,3.1746835443037975,,-118.32
8743,4.8438,,5.075829383886256,,1140.0,2.7014218009478674,,-118.32
8744,4.7062,27.0,,1.0555555555555556,1109.0,3.0805555555555557,33.81,-118.32
8745,,26.0,5.954206602768903,0.9946751863684771,2824.0,3.007454739084132,33.82,
8746,,,5.29404309252218,1.0544993662864386,,2.6907477820025347,,-118.34
8747,4.0708,,,1.0458715596330275,3420.0,2.091743119266055,33.82,-118.35
8748,6.2247,36.0,,,,,33.82,-118.36
8749,5.878,39.0,6.3356009070294785,1.0068027210884354,1319.0,2.9909297052154193,33.82,-118.37
8750,6.0176,,,,,2.6533018867924527,,-118.37
8751,6.256,36.0,6.259067357512953,1.0207253886010363,1115.0,2.88860103626943,33.82,
8752,5.7765,36.0,5.791443850267379,1.0,522.0,2.7914438502673797,33.82,-118.36
8753,3.3565,26.0,,1.059725585149314,2738.0,2.2098466505246166,33.82,-118.36
8754,,,,,49.0,4.454545454545454,33.82,-118.36
8755,,25.0,4.651234567901234,1.0401234567901234,4458.0,2.29320987654321,33.81,-118.36
8756,5.1778,26.0,5.097087378640777,,,2.8511326860841426,,-118.36
8757,5.1271,36.0,6.026706231454006,,817.0,2.4243323442136497,33.81,
8758,6.4956,33.0,,,954.0,2.557640750670241,33.81,-118.38
8759,8.5491,20.0,6.763698630136986,1.047945205479452,,2.4075342465753424,33.81,-118.38
8760,5.0106,33.0,4.290010741138561,1.0633727175080558,1647.0,1.7690655209452202,33.81,
8761,5.9907,34.0,,0.994535519125683,750.0,2.0491803278688523,33.82,
8762,4.7026,,,1.028688524590164,1113.0,2.2807377049180326,,-118.36
8763,6.8553,33.0,,,2021.0,2.7018716577540105,33.81,-118.37
8764,6.9296,36.0,6.138755980861244,,,2.6937799043062203,33.81,
8765,,,,1.0827338129496402,802.0,2.884892086330935,,-118.38
8766,5.7361,39.0,,,877.0,2.35752688172043,33.81,-118.38
8767,3.7778,35.0,6.0359281437125745,,391.0,2.341317365269461,,-118.39
8768,,36.0,,,329.0,1.9467455621301775,33.81,
8769,,29.0,4.871254162042176,0.9689234184239733,2069.0,2.2963374028856824,33.79,
8770,5.0254,36.0,5.774193548387097,,388.0,3.129032258064516,,-118.34
8771,,34.0,4.402035623409669,1.0865139949109415,1008.0,,33.8,
8772,5.0951,33.0,,1.181360201511335,987.0,2.486146095717884,33.8,-118.34
8773,4.875,32.0,,1.03859649122807,672.0,2.357894736842105,33.8,
8774,5.9541,,,,3152.0,2.929368029739777,,-118.35
8775,3.7167,,5.017953321364453,1.0269299820466786,,2.637342908438061,,-118.31
8776,4.0536,29.0,,1.0544117647058824,1593.0,2.3426470588235295,,-118.32
8777,3.2472,35.0,4.320754716981132,1.0622641509433963,1374.0,,,-118.31
8778,,31.0,,1.0464625131995775,2420.0,2.555438225976769,33.8,-118.31
8779,3.1648,39.0,5.089928057553957,1.0719424460431655,729.0,2.6223021582733814,33.8,-118.32
8780,3.8287,,4.857142857142857,,1675.0,2.7823920265780733,33.79,-118.32
8781,4.1477,32.0,4.879098360655738,,1264.0,2.5901639344262297,33.79,-118.32
8782,3.1275,29.0,4.5015641293013555,1.08133472367049,2102.0,2.191866527632951,,-118.32
8783,3.3958,38.0,5.266447368421052,1.1578947368421053,711.0,2.338815789473684,33.79,
8784,,30.0,5.583638583638583,,2411.0,2.943833943833944,,-118.31
8785,3.6797,21.0,4.233418367346939,1.0420918367346939,,2.066326530612245,,
8786,8.1782,25.0,6.954545454545454,1.0265151515151516,4168.0,2.6313131313131315,,-118.34
8787,,,,1.0538922155688624,2071.0,3.1002994011976046,,
8788,8.2064,36.0,,1.0493273542600896,654.0,2.9327354260089686,33.79,-118.37
